time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6
20210326_090000,5,3,6,38,5,1,0.2707,0.2724,-0.7197,0.0,0.01397,0.01208,0.02177,0.01336,
20210326_090000,5,3,6,38,5,8,-0.1541,-0.1566,0.6229,0.0,0.01208,0.1117,0.2014,0.1237,
20210326_090000,5,15,5,111,5,10,-0.009427,-0.008737,0.5623,0.0,0.02431,0.3001,0.699,0.5532,
20210326_090000,3,15,5,239,5,0,-0.5321,-0.5218,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,3,6,38,5,10,-0.09169,-0.09349,0.2126,0.0,0.01336,0.1237,0.2361,0.1518,
20210326_090000,5,3,6,38,5,0,-0.3885,-0.3912,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,15,4,257,5,10,-0.06844,-0.06624,0.04317,0.0,-0.04799,0.6255,0.4224,0.6164,
20210326_090000,3,15,3,266,5,10,-0.09442,-0.09278,0.04317,0.0,-0.04799,0.6255,0.4224,0.6164,
20210326_090000,3,15,4,257,5,8,-0.06057,-0.05957,0.01512,0.0,-0.03151,0.7944,0.3383,0.6255,
20210326_090000,3,15,4,257,5,1,-0.1048,-0.1066,-0.6987,0.0,0.01701,-0.03151,-0.05722,-0.04799,
20210326_090000,3,15,4,257,5,0,-0.2789,-0.2787,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,9,33,5,8,0.006665,0.007364,-0.1512,0.0,0.008429,0.6149,0.04711,0.3472,
20210326_090000,3,15,3,266,5,9,-0.1464,-0.134,-0.2196,0.0,-0.05722,0.3383,0.7768,0.4224,
20210326_090000,3,15,3,266,5,8,0.06695,0.06824,0.01512,0.0,-0.03151,0.7944,0.3383,0.6255,
20210326_090000,3,15,3,266,5,1,0.03318,0.03383,-0.6987,0.0,0.01701,-0.03151,-0.05722,-0.04799,
20210326_090000,3,15,3,266,5,0,0.4971,0.4947,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,9,33,5,10,-0.01372,-0.01329,-0.165,0.0,0.002307,0.3472,0.04072,0.2347,
20210326_090000,3,3,9,33,5,9,-0.02801,-0.02775,-0.464,0.0,-0.008517,0.04711,0.3782,0.04072,
20210326_090000,5,3,7,39,5,0,-0.484,-0.4865,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,15,4,257,5,9,-0.005695,0.002992,-0.2196,0.0,-0.05722,0.3383,0.7768,0.4224,
20210326_090000,5,3,7,39,5,1,0.3315,0.3332,-0.7197,0.0,0.01397,0.01208,0.02177,0.01336,
20210326_090000,5,15,4,129,5,8,-0.1898,-0.1905,0.796,0.0,0.01517,0.1829,0.3989,0.3001,
20210326_090000,5,3,7,39,5,9,-0.02737,-0.02763,-0.2883,0.0,0.02177,0.2014,0.3749,0.2361,
20210326_090000,3,3,9,33,5,1,0.1351,0.1342,-0.6795,0.0,0.009955,0.008429,-0.008517,0.002307,
20210326_090000,5,15,5,111,5,9,0.08356,0.08321,0.1357,0.0,0.03285,0.3989,0.9032,0.699,
20210326_090000,5,15,5,111,5,8,-0.02642,-0.02526,0.796,0.0,0.01517,0.1829,0.3989,0.3001,
20210326_090000,5,15,5,111,5,1,0.03725,0.0357,-0.7038,0.0,0.01278,0.01517,0.03285,0.02431,
20210326_090000,5,15,5,111,5,0,-0.2689,-0.267,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,15,4,129,5,10,-0.0642,-0.0637,0.5623,0.0,0.02431,0.3001,0.699,0.5532,
20210326_090000,5,15,4,129,5,9,0.1289,0.1303,0.1357,0.0,0.03285,0.3989,0.9032,0.699,
20210326_090000,5,15,4,129,5,1,0.004124,0.005145,-0.7038,0.0,0.01278,0.01517,0.03285,0.02431,
20210326_090000,5,15,4,129,5,0,-0.2662,-0.2677,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,15,3,133,5,10,-0.03047,-0.02944,0.5623,0.0,0.02431,0.3001,0.699,0.5532,
20210326_090000,5,15,3,133,5,9,0.00833,0.01026,0.1357,0.0,0.03285,0.3989,0.9032,0.699,
20210326_090000,5,15,3,133,5,8,-0.08151,-0.0812,0.796,0.0,0.01517,0.1829,0.3989,0.3001,
20210326_090000,5,15,3,133,5,1,-0.1557,-0.1544,-0.7038,0.0,0.01278,0.01517,0.03285,0.02431,
20210326_090000,5,15,3,133,5,0,0.3001,0.2993,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,3,9,63,5,10,-0.08207,-0.08261,0.2126,0.0,0.01336,0.1237,0.2361,0.1518,
20210326_090000,5,3,9,63,5,9,-0.04519,-0.04518,-0.2883,0.0,0.02177,0.2014,0.3749,0.2361,
20210326_090000,5,3,9,63,5,8,-0.1591,-0.16,0.6229,0.0,0.01208,0.1117,0.2014,0.1237,
20210326_090000,5,3,9,63,5,1,0.2455,0.2464,-0.7197,0.0,0.01397,0.01208,0.02177,0.01336,
20210326_090000,5,3,9,63,5,0,-0.2893,-0.2906,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,3,8,63,5,10,-0.1187,-0.1185,0.2126,0.0,0.01336,0.1237,0.2361,0.1518,
20210326_090000,5,3,8,63,5,9,-0.03627,-0.03714,-0.2883,0.0,0.02177,0.2014,0.3749,0.2361,
20210326_090000,5,3,8,63,5,8,-0.1077,-0.1066,0.6229,0.0,0.01208,0.1117,0.2014,0.1237,
20210326_090000,5,3,8,63,5,1,0.08193,0.08053,-0.7197,0.0,0.01397,0.01208,0.02177,0.01336,
20210326_090000,5,3,8,63,5,0,-0.09286,-0.09089,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,5,3,7,39,5,10,-0.06656,-0.06781,0.2126,0.0,0.01336,0.1237,0.2361,0.1518,
20210326_090000,5,3,7,39,5,8,-0.1471,-0.1491,0.6229,0.0,0.01208,0.1117,0.2014,0.1237,
20210326_090000,3,3,9,33,5,0,0.1102,0.1115,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,8,33,5,9,-0.0355,-0.03555,-0.464,0.0,-0.008517,0.04711,0.3782,0.04072,
20210326_090000,209,3,8,25,5,9,-0.04751,-0.0473,-0.4218,0.0,0.01763,0.2464,0.4062,0.2426,
20210326_090000,209,3,8,25,5,8,-0.03682,-0.03671,0.5119,0.0,0.01049,0.1596,0.2464,0.1414,
20210326_090000,209,3,8,25,5,1,-0.02812,-0.02803,-0.6985,0.0,0.012,0.01049,0.01763,0.01029,
20210326_090000,209,3,8,25,5,0,-0.1275,-0.1276,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,209,3,7,15,5,10,-0.01283,-0.01307,0.1466,0.0,0.01029,0.1414,0.2426,0.1489,
20210326_090000,209,3,7,15,5,9,0.2887,0.2891,-0.4218,0.0,0.01763,0.2464,0.4062,0.2426,
20210326_090000,209,3,7,15,5,8,-0.06748,-0.06803,0.5119,0.0,0.01049,0.1596,0.2464,0.1414,
20210326_090000,209,3,7,15,5,1,-0.03723,-0.03656,-0.6985,0.0,0.012,0.01049,0.01763,0.01029,
20210326_090000,209,3,6,15,5,10,-0.01184,-0.0122,0.1466,0.0,0.01029,0.1414,0.2426,0.1489,
20210326_090000,209,3,6,15,5,9,0.06523,0.06487,-0.4218,0.0,0.01763,0.2464,0.4062,0.2426,
20210326_090000,209,3,6,15,5,8,-0.09385,-0.09418,0.5119,0.0,0.01049,0.1596,0.2464,0.1414,
20210326_090000,209,3,8,25,5,10,-0.1391,-0.139,0.1466,0.0,0.01029,0.1414,0.2426,0.1489,
20210326_090000,209,3,6,15,5,1,0.02506,0.02523,-0.6985,0.0,0.012,0.01049,0.01763,0.01029,
20210326_090000,3,3,8,33,5,10,0.01582,0.01618,-0.165,0.0,0.002307,0.3472,0.04072,0.2347,
20210326_090000,209,3,6,15,5,0,-0.5953,-0.5955,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,209,3,7,15,5,0,-0.1869,-0.188,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,8,33,5,8,0.06491,0.06577,-0.1512,0.0,0.008429,0.6149,0.04711,0.3472,
20210326_090000,3,3,8,33,5,1,-0.04425,-0.04536,-0.6795,0.0,0.009955,0.008429,-0.008517,0.002307,
20210326_090000,3,3,7,19,5,10,-0.06019,-0.06069,-0.165,0.0,0.002307,0.3472,0.04072,0.2347,
20210326_090000,3,3,7,19,5,9,-0.006563,-0.006868,-0.464,0.0,-0.008517,0.04711,0.3782,0.04072,
20210326_090000,3,3,7,19,5,8,-0.104,-0.1046,-0.1512,0.0,0.008429,0.6149,0.04711,0.3472,
20210326_090000,3,3,7,19,5,1,0.1304,0.1313,-0.6795,0.0,0.009955,0.008429,-0.008517,0.002307,
20210326_090000,3,3,7,19,5,0,-0.188,-0.1893,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,6,19,5,10,-0.0003298,-0.0009513,-0.165,0.0,0.002307,0.3472,0.04072,0.2347,
20210326_090000,3,3,6,19,5,9,-0.02282,-0.02317,-0.464,0.0,-0.008517,0.04711,0.3782,0.04072,
20210326_090000,3,3,6,19,5,8,0.01216,0.01158,-0.1512,0.0,0.008429,0.6149,0.04711,0.3472,
20210326_090000,3,3,6,19,5,1,0.008551,0.00888,-0.6795,0.0,0.009955,0.008429,-0.008517,0.002307,
20210326_090000,3,3,8,33,5,0,0.2862,0.2879,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_090000,3,3,6,19,5,0,0.03766,0.03715,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_120000,523,73,12,70,6,10,-0.2687,-0.2679,0.6549,0.0,-0.02212,0.0379,0.5107,1.048,0.8682
20210326_120000,523,73,14,70,6,0,0.5586,0.5588,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210326_120000,523,73,13,70,6,0,-0.3482,-0.3538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210326_120000,523,73,13,70,6,1,0.1824,0.1859,-0.704,0.0,0.02117,-0.02459,0.007097,-0.01735,-0.02212
20210326_120000,523,73,13,70,6,2,-0.1729,-0.177,0.6128,0.0,-0.02459,0.03624,0.008831,0.0406,0.0379
20210326_120000,523,73,13,70,6,8,-0.139,-0.1427,0.7117,0.0,0.007097,0.008831,0.3964,0.6554,0.5107
20210326_120000,523,73,13,70,6,9,0.04873,0.04822,0.1957,0.0,-0.01735,0.0406,0.6554,1.303,1.048
20210326_120000,523,73,13,70,6,10,-0.1192,-0.1223,0.6549,0.0,-0.02212,0.0379,0.5107,1.048,0.8682
20210326_120000,523,73,14,70,6,1,-0.3955,-0.3952,-0.704,0.0,0.02117,-0.02459,0.007097,-0.01735,-0.02212
20210326_120000,523,73,15,68,6,1,0.5796,0.5848,-0.704,0.0,0.02117,-0.02459,0.007097,-0.01735,-0.02212
20210326_120000,523,73,14,70,6,8,0.1861,0.1809,0.7117,0.0,0.007097,0.008831,0.3964,0.6554,0.5107
20210326_120000,523,73,14,70,6,9,-0.01665,-0.02816,0.1957,0.0,-0.01735,0.0406,0.6554,1.303,1.048
20210326_120000,523,73,14,70,6,10,0.1706,0.161,0.6549,0.0,-0.02212,0.0379,0.5107,1.048,0.8682
20210326_120000,523,73,15,68,6,0,-0.8956,-0.9023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210326_120000,523,73,15,68,6,2,-0.5436,-0.5502,0.6128,0.0,-0.02459,0.03624,0.008831,0.0406,0.0379
20210326_120000,523,73,15,68,6,8,-0.2952,-0.2988,0.7117,0.0,0.007097,0.008831,0.3964,0.6554,0.5107
20210326_120000,523,73,15,68,6,9,0.1076,0.1086,0.1957,0.0,-0.01735,0.0406,0.6554,1.303,1.048
20210326_120000,523,73,15,68,6,10,-0.2383,-0.2404,0.6549,0.0,-0.02212,0.0379,0.5107,1.048,0.8682
20210326_120000,523,73,12,70,6,9,0.04077,0.04568,0.1957,0.0,-0.01735,0.0406,0.6554,1.303,1.048
20210326_120000,523,73,14,70,6,2,0.3424,0.3418,0.6128,0.0,-0.02459,0.03624,0.008831,0.0406,0.0379
20210326_120000,523,73,12,70,6,8,-0.2831,-0.286,0.7117,0.0,0.007097,0.008831,0.3964,0.6554,0.5107
20210326_120000,523,73,5,70,4,0,-0.1016,-0.1061,1.0,0.0,0.0,0.0,0.0,,
20210326_120000,523,73,12,70,6,1,0.5153,0.5203,-0.704,0.0,0.02117,-0.02459,0.007097,-0.01735,-0.02212
20210326_120000,523,73,12,70,6,2,-0.457,-0.4628,0.6128,0.0,-0.02459,0.03624,0.008831,0.0406,0.0379
20210326_120000,523,73,4,70,4,0,-1.436,-1.453,1.0,0.0,0.0,0.0,0.0,,
20210326_120000,523,73,4,70,4,8,-0.4051,-0.4092,0.7117,0.0,0.3964,0.6554,0.5107,,
20210326_120000,523,73,4,70,4,9,0.1854,0.196,0.1957,0.0,0.6554,1.303,1.048,,
20210326_120000,523,73,4,70,4,10,-0.3476,-0.347,0.6549,0.0,0.5107,1.048,0.8682,,
20210326_120000,523,73,5,70,4,9,0.01861,0.02261,0.1957,0.0,0.6554,1.303,1.048,,
20210326_120000,523,73,5,70,4,10,-0.01385,-0.01234,0.6549,0.0,0.5107,1.048,0.8682,,
20210326_120000,523,73,6,70,4,0,0.9727,0.9823,1.0,0.0,0.0,0.0,0.0,,
20210326_120000,523,73,6,70,4,8,0.331,0.3308,0.7117,0.0,0.3964,0.6554,0.5107,,
20210326_120000,523,73,5,70,4,8,-0.01967,-0.02076,0.7117,0.0,0.3964,0.6554,0.5107,,
20210326_120000,523,73,6,70,4,10,0.2811,0.2766,0.6549,0.0,0.5107,1.048,0.8682,,
20210326_120000,523,73,6,70,4,9,-0.06261,-0.0738,0.1957,0.0,0.6554,1.303,1.048,,
20210326_120000,523,73,11,70,6,10,-0.2876,-0.2905,0.6549,0.0,-0.02212,0.0379,0.5107,1.048,0.8682
20210326_120000,523,73,11,70,6,9,0.04954,0.05223,0.1957,0.0,-0.01735,0.0406,0.6554,1.303,1.048
20210326_120000,523,73,11,70,6,8,-0.3057,-0.312,0.7117,0.0,0.007097,0.008831,0.3964,0.6554,0.5107
20210326_120000,523,73,12,70,6,0,-0.8213,-0.8291,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210326_120000,523,73,11,70,6,1,0.5284,0.5356,-0.704,0.0,0.02117,-0.02459,0.007097,-0.01735,-0.02212
20210326_120000,523,73,11,70,6,0,-0.8849,-0.8964,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210326_120000,523,73,11,70,6,2,-0.4798,-0.4886,0.6128,0.0,-0.02459,0.03624,0.008831,0.0406,0.0379
20210326_180000,223,3,6,94,5,1,-0.05011,-0.04877,-0.8928,0.0,0.06398,0.06137,0.075,0.0382,
20210326_180000,223,3,6,94,5,0,-0.3162,-0.3179,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_180000,223,3,6,94,5,8,0.02182,0.02212,0.1195,0.0,0.06137,0.4128,0.247,0.2134,
20210326_180000,223,3,6,94,5,9,-0.09619,-0.09567,-0.5823,0.0,0.075,0.247,0.3439,0.1889,
20210326_180000,223,3,6,94,5,10,-0.1066,-0.1063,-0.005934,0.0,0.0382,0.2134,0.1889,0.1459,
20210326_180000,223,3,9,293,5,1,0.1992,0.1978,-0.8928,0.0,0.06398,0.06137,0.075,0.0382,
20210326_180000,223,3,9,293,5,8,-0.3047,-0.3051,0.1195,0.0,0.06137,0.4128,0.247,0.2134,
20210326_180000,223,3,9,293,5,9,-0.008195,-0.009839,-0.5823,0.0,0.075,0.247,0.3439,0.1889,
20210326_180000,223,3,9,293,5,10,0.2,0.1995,-0.005934,0.0,0.0382,0.2134,0.1889,0.1459,
20210326_180000,223,15,4,337,5,0,0.0283,0.05012,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_180000,223,3,9,293,5,0,-0.03616,-0.03494,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_180000,223,15,4,337,5,8,-0.03143,-0.02789,0.2928,0.0,0.09096,0.5386,0.5323,0.4445,
20210326_180000,223,15,4,337,5,9,0.04258,0.0265,-0.2904,0.0,0.1303,0.5323,0.8513,0.6202,
20210326_180000,223,15,4,337,5,10,0.03402,0.03287,0.2339,0.0,0.08669,0.4445,0.6202,0.5025,
20210326_180000,223,15,5,326,5,0,-0.6579,-0.7273,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_180000,223,15,5,326,5,1,-0.05558,0.007894,-0.8544,0.0,0.0637,0.09096,0.1303,0.08669,
20210326_180000,223,15,5,326,5,8,-0.1006,-0.1212,0.2928,0.0,0.09096,0.5386,0.5323,0.4445,
20210326_180000,223,15,5,326,5,9,0.05191,0.08302,-0.2904,0.0,0.1303,0.5323,0.8513,0.6202,
20210326_180000,223,15,5,326,5,10,-0.01659,-0.02491,0.2339,0.0,0.08669,0.4445,0.6202,0.5025,
20210326_180000,223,15,4,337,5,1,-0.04099,-0.06101,-0.8544,0.0,0.0637,0.09096,0.1303,0.08669,
20210326_210000,5,3,6,68,5,0,-0.5946,-0.5962,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,3,6,68,5,10,-0.01538,-0.01811,-0.2086,0.0,0.05894,0.3363,-0.008432,0.2257,
20210326_210000,5,3,6,68,5,8,-0.01771,-0.02117,-0.2062,0.0,0.1171,0.6022,-0.01098,0.3363,
20210326_210000,5,3,6,68,5,9,-0.04642,-0.04835,-0.4795,0.0,-0.004184,-0.01098,0.3699,-0.008432,
20210326_210000,5,3,7,71,5,0,-0.777,-0.7773,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,3,6,68,5,1,0.2126,0.213,-0.8462,0.0,0.06278,0.1171,-0.004184,0.05894,
20210326_210000,3,15,5,256,5,10,-0.1277,-0.1166,-0.2641,0.0,-0.01529,0.9132,-0.0847,0.9848,
20210326_210000,5,3,7,71,5,1,0.2126,0.2122,-0.8462,0.0,0.06278,0.1171,-0.004184,0.05894,
20210326_210000,3,15,5,256,5,9,-6.656e-05,-0.01661,-0.03523,0.0,0.02078,-0.08726,0.9841,-0.0847,
20210326_210000,3,15,5,256,5,8,0.04259,0.0519,-0.241,0.0,-0.07014,1.001,-0.08726,0.9132,
20210326_210000,5,3,7,71,5,8,0.004178,0.000915,-0.2062,0.0,0.1171,0.6022,-0.01098,0.3363,
20210326_210000,5,3,9,191,5,9,-0.04081,-0.04165,-0.4795,0.0,-0.004184,-0.01098,0.3699,-0.008432,
20210326_210000,5,3,7,71,5,10,-0.001046,-0.00374,-0.2086,0.0,0.05894,0.3363,-0.008432,0.2257,
20210326_210000,3,15,5,256,5,1,0.06618,0.08237,-0.8427,0.0,0.06007,-0.07014,0.02078,-0.01529,
20210326_210000,5,15,5,197,5,9,0.07706,0.1019,-0.1583,0.0,-0.02463,0.2387,0.8785,0.3171,
20210326_210000,5,15,5,197,5,8,-0.04808,-0.01707,-0.08083,0.0,0.07995,0.8803,0.2387,0.7484,
20210326_210000,5,15,5,197,5,1,-0.07389,-0.0345,-0.8618,0.0,0.06418,0.07995,-0.02463,0.02075,
20210326_210000,5,15,5,197,5,0,-0.5069,-0.5501,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,15,4,207,5,10,-0.006113,-0.01369,-0.03992,0.0,0.02075,0.7484,0.3171,0.7787,
20210326_210000,5,15,4,207,5,9,0.1396,0.1295,-0.1583,0.0,-0.02463,0.2387,0.8785,0.3171,
20210326_210000,5,15,4,207,5,8,-0.06924,-0.07874,-0.08083,0.0,0.07995,0.8803,0.2387,0.7484,
20210326_210000,5,15,4,207,5,1,-0.04694,-0.05757,-0.8618,0.0,0.06418,0.07995,-0.02463,0.02075,
20210326_210000,5,15,4,207,5,0,-0.3616,-0.3516,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,15,5,197,5,10,0.01007,0.03323,-0.03992,0.0,0.02075,0.7484,0.3171,0.7787,
20210326_210000,5,15,3,213,5,10,-0.0662,-0.06694,-0.03992,0.0,0.02075,0.7484,0.3171,0.7787,
20210326_210000,5,15,3,213,5,9,0.07303,0.06962,-0.1583,0.0,-0.02463,0.2387,0.8785,0.3171,
20210326_210000,5,15,3,213,5,8,-0.01469,-0.01432,-0.08083,0.0,0.07995,0.8803,0.2387,0.7484,
20210326_210000,5,15,3,213,5,1,0.155,0.1542,-0.8618,0.0,0.06418,0.07995,-0.02463,0.02075,
20210326_210000,5,15,3,213,5,0,0.449,0.4501,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,3,9,191,5,10,-0.04265,-0.04327,-0.2086,0.0,0.05894,0.3363,-0.008432,0.2257,
20210326_210000,5,3,9,191,5,8,-0.09937,-0.1003,-0.2062,0.0,0.1171,0.6022,-0.01098,0.3363,
20210326_210000,5,3,9,191,5,1,0.138,0.1374,-0.8462,0.0,0.06278,0.1171,-0.004184,0.05894,
20210326_210000,5,3,9,191,5,0,-0.3345,-0.3339,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,3,8,191,5,10,-0.1567,-0.1563,-0.2086,0.0,0.05894,0.3363,-0.008432,0.2257,
20210326_210000,5,3,8,191,5,9,0.01876,0.01831,-0.4795,0.0,-0.004184,-0.01098,0.3699,-0.008432,
20210326_210000,5,3,8,191,5,8,-0.0169,-0.01451,-0.2062,0.0,0.1171,0.6022,-0.01098,0.3363,
20210326_210000,5,3,8,191,5,1,0.00728,0.007808,-0.8462,0.0,0.06278,0.1171,-0.004184,0.05894,
20210326_210000,5,3,8,191,5,0,-0.1959,-0.1963,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,5,3,7,71,5,9,0.1052,0.1037,-0.4795,0.0,-0.004184,-0.01098,0.3699,-0.008432,
20210326_210000,3,15,5,256,5,0,-0.5804,-0.589,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,3,7,57,5,10,0.01653,0.01606,-0.2602,0.0,-0.03769,0.3751,-0.05401,0.2639,
20210326_210000,3,15,4,289,5,9,0.008498,0.01926,-0.03523,0.0,0.02078,-0.08726,0.9841,-0.0847,
20210326_210000,3,3,9,119,5,10,-0.1347,-0.135,-0.2602,0.0,-0.03769,0.3751,-0.05401,0.2639,
20210326_210000,3,3,9,119,5,9,0.03372,0.03304,-0.439,0.0,0.002242,-0.07398,0.42,-0.05401,
20210326_210000,3,3,9,119,5,8,0.06166,0.06103,-0.2759,0.0,-0.08893,0.632,-0.07398,0.3751,
20210326_210000,3,3,9,119,5,1,0.167,0.1666,-0.8272,0.0,0.05174,-0.08893,0.002242,-0.03769,
20210326_210000,3,3,9,119,5,0,0.2234,0.2239,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,3,8,119,5,10,-0.1013,-0.09795,-0.2602,0.0,-0.03769,0.3751,-0.05401,0.2639,
20210326_210000,3,3,8,119,5,9,-0.02003,-0.02155,-0.439,0.0,0.002242,-0.07398,0.42,-0.05401,
20210326_210000,3,3,8,119,5,1,-0.09247,-0.08989,-0.8272,0.0,0.05174,-0.08893,0.002242,-0.03769,
20210326_210000,3,3,8,119,5,0,0.2782,0.2752,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,3,7,57,5,9,0.02728,0.02671,-0.439,0.0,0.002242,-0.07398,0.42,-0.05401,
20210326_210000,3,3,7,57,5,8,0.04623,0.04541,-0.2759,0.0,-0.08893,0.632,-0.07398,0.3751,
20210326_210000,3,3,7,57,5,1,0.01305,0.01323,-0.8272,0.0,0.05174,-0.08893,0.002242,-0.03769,
20210326_210000,3,3,7,57,5,0,-0.3179,-0.3182,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,3,6,53,5,10,-0.04649,-0.04674,-0.2602,0.0,-0.03769,0.3751,-0.05401,0.2639,
20210326_210000,3,3,6,53,5,9,-0.0171,-0.01805,-0.439,0.0,0.002242,-0.07398,0.42,-0.05401,
20210326_210000,3,3,6,53,5,8,0.07911,0.07882,-0.2759,0.0,-0.08893,0.632,-0.07398,0.3751,
20210326_210000,3,3,6,53,5,1,-0.009238,-0.009687,-0.8272,0.0,0.05174,-0.08893,0.002242,-0.03769,
20210326_210000,3,15,4,289,5,10,-0.04288,-0.04634,-0.2641,0.0,-0.01529,0.9132,-0.0847,0.9848,
20210326_210000,3,3,8,119,5,8,0.1037,0.1076,-0.2759,0.0,-0.08893,0.632,-0.07398,0.3751,
20210326_210000,3,3,6,53,5,0,0.06213,0.0628,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,15,4,289,5,8,0.03571,0.03102,-0.241,0.0,-0.07014,1.001,-0.08726,0.9132,
20210326_210000,3,15,4,289,5,0,-0.215,-0.2044,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,3,15,3,295,5,10,0.05951,0.05698,-0.2641,0.0,-0.01529,0.9132,-0.0847,0.9848,
20210326_210000,3,15,3,295,5,9,0.02466,0.02282,-0.03523,0.0,0.02078,-0.08726,0.9841,-0.0847,
20210326_210000,3,15,3,295,5,8,-0.04944,-0.05547,-0.241,0.0,-0.07014,1.001,-0.08726,0.9132,
20210326_210000,3,15,3,295,5,1,0.615,0.5952,-0.8427,0.0,0.06007,-0.07014,0.02078,-0.01529,
20210326_210000,3,15,3,295,5,0,0.7905,0.8157,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,209,3,8,75,5,10,-0.177,-0.1772,-0.1256,0.0,0.04311,0.3157,0.07822,0.2116,
20210326_210000,209,3,8,75,5,9,-0.04898,-0.0485,-0.5002,0.0,0.05238,0.09733,0.3642,0.07822,
20210326_210000,209,3,8,75,5,8,0.08142,0.08147,-0.09337,0.0,0.09234,0.5741,0.09733,0.3157,
20210326_210000,209,3,8,75,5,1,-0.1179,-0.1168,-0.8726,0.0,0.06211,0.09234,0.05238,0.04311,
20210326_210000,3,15,4,289,5,1,0.1391,0.1293,-0.8427,0.0,0.06007,-0.07014,0.02078,-0.01529,
20210326_210000,209,3,7,36,5,10,0.05179,0.05192,-0.1256,0.0,0.04311,0.3157,0.07822,0.2116,
20210326_210000,209,3,8,75,5,0,-0.2924,-0.2932,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,209,3,6,32,5,1,-0.02296,-0.02248,-0.8726,0.0,0.06211,0.09234,0.05238,0.04311,
20210326_210000,209,3,6,32,5,8,-0.00971,-0.009695,-0.09337,0.0,0.09234,0.5741,0.09733,0.3157,
20210326_210000,209,3,6,32,5,9,0.06305,0.06284,-0.5002,0.0,0.05238,0.09733,0.3642,0.07822,
20210326_210000,209,3,6,32,5,0,-0.6916,-0.6924,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,209,3,7,36,5,0,-0.3644,-0.3644,1.0,0.0,0.0,0.0,0.0,0.0,
20210326_210000,209,3,7,36,5,1,-0.1048,-0.1047,-0.8726,0.0,0.06211,0.09234,0.05238,0.04311,
20210326_210000,209,3,7,36,5,8,0.06567,0.06605,-0.09337,0.0,0.09234,0.5741,0.09733,0.3157,
20210326_210000,209,3,7,36,5,9,0.3502,0.35,-0.5002,0.0,0.05238,0.09733,0.3642,0.07822,
20210326_210000,209,3,6,32,5,10,0.02448,0.02458,-0.1256,0.0,0.04311,0.3157,0.07822,0.2116,
20210327_030000,523,73,12,94,6,10,-0.05734,-0.05838,-0.0882,0.0,-0.01263,0.01652,1.155,0.179,1.434
20210327_030000,523,73,14,94,6,0,0.7863,0.7822,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210327_030000,523,73,13,94,6,0,-0.3677,-0.3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210327_030000,523,73,13,94,6,1,0.2008,0.201,-0.8877,0.0,0.04808,-0.03894,-0.006391,-0.09126,-0.01263
