time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,min_fg_depar,max_fg_depar,quantile_5_fg_depar,quantile_25_fg_depar,median_fg_depar,quantile_75_fg_depar,quantile_95_fg_depar,mean_an_depar,var_an_depar,min_an_depar,max_an_depar,quantile_5_an_depar,quantile_25_an_depar,median_an_depar,quantile_75_an_depar,quantile_95_an_depar,mean_biascorr_fg,var_biascorr_fg,min_biascorr_fg,max_biascorr_fg,quantile_5_biascorr_fg,quantile_25_biascorr_fg,median_biascorr_fg,quantile_75_biascorr_fg,quantile_95_biascorr_fg,mean_obsvalue,var_obsvalue,min_obsvalue,max_obsvalue,quantile_5_obsvalue,quantile_25_obsvalue,median_obsvalue,quantile_75_obsvalue,quantile_95_obsvalue,normalized_time,cycle
20210314_060000,223,3,6,73,5,10,-0.05239,-0.05203,-0.2103,0.0,0.04793,0.3675,-0.01236,0.2544,,-0.045957,0.024126,-0.430794,0.258487,-0.279171,-0.149758,-0.039849,0.06617,0.181917,-0.03863,0.021354,-0.38096,0.210509,-0.260379,-0.144255,-0.028257,0.068265,0.167528,-0.197481,0.005608,-0.421318,-0.129506,-0.37122,-0.229646,-0.176875,-0.138253,-0.129626,229.236027,2.732035,225.88,231.1,226.59,227.58,230.17,230.71,230.964,0.004505,6
20210314_060000,223,3,6,73,5,0,-0.2625,-0.2633,1.0,0.0,0.0,0.0,0.0,0.0,,-0.045957,0.024126,-0.430794,0.258487,-0.279171,-0.149758,-0.039849,0.06617,0.181917,-0.03863,0.021354,-0.38096,0.210509,-0.260379,-0.144255,-0.028257,0.068265,0.167528,-0.197481,0.005608,-0.421318,-0.129506,-0.37122,-0.229646,-0.176875,-0.138253,-0.129626,229.236027,2.732035,225.88,231.1,226.59,227.58,230.17,230.71,230.964,0.004505,6
20210314_060000,223,3,6,73,5,8,-0.02374,-0.02315,-0.2047,0.0,0.09889,0.6338,-0.01521,0.3675,,-0.045957,0.024126,-0.430794,0.258487,-0.279171,-0.149758,-0.039849,0.06617,0.181917,-0.03863,0.021354,-0.38096,0.210509,-0.260379,-0.144255,-0.028257,0.068265,0.167528,-0.197481,0.005608,-0.421318,-0.129506,-0.37122,-0.229646,-0.176875,-0.138253,-0.129626,229.236027,2.732035,225.88,231.1,226.59,227.58,230.17,230.71,230.964,0.004505,6
20210314_060000,223,3,6,73,5,1,-0.003547,-0.002665,-1.107,0.0,0.04155,0.09889,0.0284,0.04793,,-0.045957,0.024126,-0.430794,0.258487,-0.279171,-0.149758,-0.039849,0.06617,0.181917,-0.03863,0.021354,-0.38096,0.210509,-0.260379,-0.144255,-0.028257,0.068265,0.167528,-0.197481,0.005608,-0.421318,-0.129506,-0.37122,-0.229646,-0.176875,-0.138253,-0.129626,229.236027,2.732035,225.88,231.1,226.59,227.58,230.17,230.71,230.964,0.004505,6
20210314_060000,223,3,6,73,5,9,-0.09816,-0.09872,-0.4447,0.0,0.0284,-0.01521,0.3976,-0.01236,,-0.045957,0.024126,-0.430794,0.258487,-0.279171,-0.149758,-0.039849,0.06617,0.181917,-0.03863,0.021354,-0.38096,0.210509,-0.260379,-0.144255,-0.028257,0.068265,0.167528,-0.197481,0.005608,-0.421318,-0.129506,-0.37122,-0.229646,-0.176875,-0.138253,-0.129626,229.236027,2.732035,225.88,231.1,226.59,227.58,230.17,230.71,230.964,0.004505,6
20210314_060000,223,15,4,420,5,1,-0.06371,-0.05517,-1.096,0.0,0.04303,0.0737,0.03975,0.02769,,-0.351808,4.640947,-6.89872,5.630848,-3.834865,-1.822512,-0.500993,1.005976,3.226734,-0.043109,0.812689,-3.376553,4.033374,-1.380743,-0.61149,-0.138515,0.470497,1.489064,0.182453,0.000307,0.122277,0.207277,0.151693,0.170321,0.186397,0.197604,0.20354,255.049952,12.120951,246.5,266.09,248.912,252.65,255.36,257.3225,260.6765,0.004505,6
20210314_060000,223,15,4,420,5,8,0.004775,-0.00404,-0.105,0.0,0.0737,0.9159,0.1639,0.7785,,-0.351808,4.640947,-6.89872,5.630848,-3.834865,-1.822512,-0.500993,1.005976,3.226734,-0.043109,0.812689,-3.376553,4.033374,-1.380743,-0.61149,-0.138515,0.470497,1.489064,0.182453,0.000307,0.122277,0.207277,0.151693,0.170321,0.186397,0.197604,0.20354,255.049952,12.120951,246.5,266.09,248.912,252.65,255.36,257.3225,260.6765,0.004505,6
20210314_060000,223,15,4,420,5,9,-0.01481,-0.01252,-0.1242,0.0,0.03975,0.1639,0.864,0.2175,,-0.351808,4.640947,-6.89872,5.630848,-3.834865,-1.822512,-0.500993,1.005976,3.226734,-0.043109,0.812689,-3.376553,4.033374,-1.380743,-0.61149,-0.138515,0.470497,1.489064,0.182453,0.000307,0.122277,0.207277,0.151693,0.170321,0.186397,0.197604,0.20354,255.049952,12.120951,246.5,266.09,248.912,252.65,255.36,257.3225,260.6765,0.004505,6
20210314_060000,223,15,4,420,5,10,0.007223,0.000697,-0.0837,0.0,0.02769,0.7785,0.2175,0.7949,,-0.351808,4.640947,-6.89872,5.630848,-3.834865,-1.822512,-0.500993,1.005976,3.226734,-0.043109,0.812689,-3.376553,4.033374,-1.380743,-0.61149,-0.138515,0.470497,1.489064,0.182453,0.000307,0.122277,0.207277,0.151693,0.170321,0.186397,0.197604,0.20354,255.049952,12.120951,246.5,266.09,248.912,252.65,255.36,257.3225,260.6765,0.004505,6
20210314_060000,223,15,4,420,5,0,0.1108,0.09913,1.0,0.0,0.0,0.0,0.0,0.0,,-0.351808,4.640947,-6.89872,5.630848,-3.834865,-1.822512,-0.500993,1.005976,3.226734,-0.043109,0.812689,-3.376553,4.033374,-1.380743,-0.61149,-0.138515,0.470497,1.489064,0.182453,0.000307,0.122277,0.207277,0.151693,0.170321,0.186397,0.197604,0.20354,255.049952,12.120951,246.5,266.09,248.912,252.65,255.36,257.3225,260.6765,0.004505,6
20210314_060000,223,15,5,385,5,0,-0.5899,-0.5861,1.0,0.0,0.0,0.0,0.0,0.0,,-0.023698,3.640713,-9.136316,3.900523,-3.652542,-0.828491,0.316893,1.092703,2.524191,0.045076,1.239717,-5.28026,2.447609,-2.098139,-0.324851,0.289693,0.671763,1.413228,-0.750604,0.000803,-0.806222,-0.679069,-0.778136,-0.76828,-0.762061,-0.736374,-0.691012,263.466727,11.317013,252.48,269.93,256.774,261.56,264.12,265.92,267.846,0.004505,6
20210314_060000,223,15,5,385,5,1,0.155,0.1554,-1.096,0.0,0.04303,0.0737,0.03975,0.02769,,-0.023698,3.640713,-9.136316,3.900523,-3.652542,-0.828491,0.316893,1.092703,2.524191,0.045076,1.239717,-5.28026,2.447609,-2.098139,-0.324851,0.289693,0.671763,1.413228,-0.750604,0.000803,-0.806222,-0.679069,-0.778136,-0.76828,-0.762061,-0.736374,-0.691012,263.466727,11.317013,252.48,269.93,256.774,261.56,264.12,265.92,267.846,0.004505,6
20210314_060000,223,15,5,385,5,8,-0.01745,-0.0003044,-0.105,0.0,0.0737,0.9159,0.1639,0.7785,,-0.023698,3.640713,-9.136316,3.900523,-3.652542,-0.828491,0.316893,1.092703,2.524191,0.045076,1.239717,-5.28026,2.447609,-2.098139,-0.324851,0.289693,0.671763,1.413228,-0.750604,0.000803,-0.806222,-0.679069,-0.778136,-0.76828,-0.762061,-0.736374,-0.691012,263.466727,11.317013,252.48,269.93,256.774,261.56,264.12,265.92,267.846,0.004505,6
20210314_060000,223,15,5,385,5,9,-0.01249,-0.03858,-0.1242,0.0,0.03975,0.1639,0.864,0.2175,,-0.023698,3.640713,-9.136316,3.900523,-3.652542,-0.828491,0.316893,1.092703,2.524191,0.045076,1.239717,-5.28026,2.447609,-2.098139,-0.324851,0.289693,0.671763,1.413228,-0.750604,0.000803,-0.806222,-0.679069,-0.778136,-0.76828,-0.762061,-0.736374,-0.691012,263.466727,11.317013,252.48,269.93,256.774,261.56,264.12,265.92,267.846,0.004505,6
20210314_060000,223,15,5,385,5,10,0.005798,0.01362,-0.0837,0.0,0.02769,0.7785,0.2175,0.7949,,-0.023698,3.640713,-9.136316,3.900523,-3.652542,-0.828491,0.316893,1.092703,2.524191,0.045076,1.239717,-5.28026,2.447609,-2.098139,-0.324851,0.289693,0.671763,1.413228,-0.750604,0.000803,-0.806222,-0.679069,-0.778136,-0.76828,-0.762061,-0.736374,-0.691012,263.466727,11.317013,252.48,269.93,256.774,261.56,264.12,265.92,267.846,0.004505,6
20210314_120000,523,73,11,67,6,1,0.4402,0.4496,-1.108,0.0,0.03273,-0.02452,0.08529,0.1055,0.1013,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,11,67,6,0,-0.7669,-0.7753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,11,67,6,2,-0.4047,-0.4124,0.6534,0.0,-0.02452,0.02479,-0.08477,-0.1009,-0.09489,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,11,67,6,8,-0.2969,-0.2989,0.2594,0.0,0.08529,-0.08477,0.6616,0.5705,0.5899,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,11,67,6,10,-0.2799,-0.2832,0.2592,0.0,0.1013,-0.09489,0.5899,0.7478,0.7092,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,11,67,6,9,0.004154,0.003665,-0.1888,0.0,0.1055,-0.1009,0.5705,1.012,0.7478,-0.940943,1.958436,-3.829471,2.867244,-3.00442,-1.81918,-1.118281,-0.273087,1.386961,-0.312789,0.385719,-1.646572,2.586181,-1.146372,-0.703102,-0.326735,0.012949,0.515968,-1.722097,0.139336,-2.430002,-0.876685,-2.218348,-2.021525,-1.684873,-1.452687,-1.158064,240.475075,10.49771,232.98,247.67,234.513,238.39,240.86,242.505,245.281,0.013514,12
20210314_120000,523,73,6,63,4,10,0.3028,0.3021,0.2592,0.0,0.5899,0.7478,0.7092,,,0.790884,0.631461,-0.790066,2.75118,-0.404789,0.198847,0.750744,1.224609,2.280827,0.679992,0.614486,-0.832015,2.71654,-0.444061,0.085964,0.659574,1.086556,2.211462,1.112504,0.284525,-0.018595,2.01659,0.379052,0.678813,1.011812,1.587191,1.891068,234.177619,9.125754,226.71,240.26,228.854,231.735,234.62,236.4,238.367,0.013514,12
20210314_120000,523,73,6,63,4,9,0.001333,-0.003717,-0.1888,0.0,0.5705,1.012,0.7478,,,0.790884,0.631461,-0.790066,2.75118,-0.404789,0.198847,0.750744,1.224609,2.280827,0.679992,0.614486,-0.832015,2.71654,-0.444061,0.085964,0.659574,1.086556,2.211462,1.112504,0.284525,-0.018595,2.01659,0.379052,0.678813,1.011812,1.587191,1.891068,234.177619,9.125754,226.71,240.26,228.854,231.735,234.62,236.4,238.367,0.013514,12
20210314_120000,523,73,6,63,4,8,0.3384,0.3377,0.2594,0.0,0.6616,0.5705,0.5899,,,0.790884,0.631461,-0.790066,2.75118,-0.404789,0.198847,0.750744,1.224609,2.280827,0.679992,0.614486,-0.832015,2.71654,-0.444061,0.085964,0.659574,1.086556,2.211462,1.112504,0.284525,-0.018595,2.01659,0.379052,0.678813,1.011812,1.587191,1.891068,234.177619,9.125754,226.71,240.26,228.854,231.735,234.62,236.4,238.367,0.013514,12
20210314_120000,523,73,6,63,4,0,0.8646,0.8789,1.0,0.0,0.0,0.0,0.0,,,0.790884,0.631461,-0.790066,2.75118,-0.404789,0.198847,0.750744,1.224609,2.280827,0.679992,0.614486,-0.832015,2.71654,-0.444061,0.085964,0.659574,1.086556,2.211462,1.112504,0.284525,-0.018595,2.01659,0.379052,0.678813,1.011812,1.587191,1.891068,234.177619,9.125754,226.71,240.26,228.854,231.735,234.62,236.4,238.367,0.013514,12
20210314_120000,523,73,5,67,4,10,0.0004672,0.0008508,0.2592,0.0,0.5899,0.7478,0.7092,,,0.226041,0.388571,-1.287726,1.383193,-0.748251,-0.221257,0.235536,0.61774,1.238362,0.111529,0.401755,-1.469633,1.282404,-0.902116,-0.338434,0.071424,0.524308,1.165951,-0.079965,0.000474,-0.106552,-0.037676,-0.106293,-0.100254,-0.083938,-0.063012,-0.044456,225.849552,8.730668,217.93,230.84,220.014,224.275,226.92,228.055,229.29,0.013514,12
20210314_120000,523,73,5,67,4,8,-0.009745,-0.00832,0.2594,0.0,0.6616,0.5705,0.5899,,,0.226041,0.388571,-1.287726,1.383193,-0.748251,-0.221257,0.235536,0.61774,1.238362,0.111529,0.401755,-1.469633,1.282404,-0.902116,-0.338434,0.071424,0.524308,1.165951,-0.079965,0.000474,-0.106552,-0.037676,-0.106293,-0.100254,-0.083938,-0.063012,-0.044456,225.849552,8.730668,217.93,230.84,220.014,224.275,226.92,228.055,229.29,0.013514,12
20210314_120000,523,73,5,67,4,0,-0.07657,-0.07362,1.0,0.0,0.0,0.0,0.0,,,0.226041,0.388571,-1.287726,1.383193,-0.748251,-0.221257,0.235536,0.61774,1.238362,0.111529,0.401755,-1.469633,1.282404,-0.902116,-0.338434,0.071424,0.524308,1.165951,-0.079965,0.000474,-0.106552,-0.037676,-0.106293,-0.100254,-0.083938,-0.063012,-0.044456,225.849552,8.730668,217.93,230.84,220.014,224.275,226.92,228.055,229.29,0.013514,12
20210314_120000,523,73,5,67,4,9,0.02707,0.02527,-0.1888,0.0,0.5705,1.012,0.7478,,,0.226041,0.388571,-1.287726,1.383193,-0.748251,-0.221257,0.235536,0.61774,1.238362,0.111529,0.401755,-1.469633,1.282404,-0.902116,-0.338434,0.071424,0.524308,1.165951,-0.079965,0.000474,-0.106552,-0.037676,-0.106293,-0.100254,-0.083938,-0.063012,-0.044456,225.849552,8.730668,217.93,230.84,220.014,224.275,226.92,228.055,229.29,0.013514,12
20210314_120000,523,73,4,67,4,10,-0.3768,-0.3703,0.2592,0.0,0.5899,0.7478,0.7092,,,-0.599876,0.909749,-2.219181,2.584806,-1.942009,-1.355279,-0.733721,0.038354,0.978652,-0.935048,0.969519,-2.55242,1.939181,-2.282456,-1.761166,-1.142317,-0.262715,0.556859,-1.583914,0.336612,-2.540142,-0.118983,-2.39898,-2.077747,-1.526881,-1.154256,-0.729342,214.987463,2.314762,211.73,217.62,212.426,213.905,215.32,216.175,216.912,0.013514,12
20210314_120000,523,73,4,67,4,9,0.09083,0.1052,-0.1888,0.0,0.5705,1.012,0.7478,,,-0.599876,0.909749,-2.219181,2.584806,-1.942009,-1.355279,-0.733721,0.038354,0.978652,-0.935048,0.969519,-2.55242,1.939181,-2.282456,-1.761166,-1.142317,-0.262715,0.556859,-1.583914,0.336612,-2.540142,-0.118983,-2.39898,-2.077747,-1.526881,-1.154256,-0.729342,214.987463,2.314762,211.73,217.62,212.426,213.905,215.32,216.175,216.912,0.013514,12
20210314_120000,523,73,4,67,4,8,-0.4226,-0.4169,0.2594,0.0,0.6616,0.5705,0.5899,,,-0.599876,0.909749,-2.219181,2.584806,-1.942009,-1.355279,-0.733721,0.038354,0.978652,-0.935048,0.969519,-2.55242,1.939181,-2.282456,-1.761166,-1.142317,-0.262715,0.556859,-1.583914,0.336612,-2.540142,-0.118983,-2.39898,-2.077747,-1.526881,-1.154256,-0.729342,214.987463,2.314762,211.73,217.62,212.426,213.905,215.32,216.175,216.912,0.013514,12
20210314_120000,523,73,4,67,4,0,-1.283,-1.302,1.0,0.0,0.0,0.0,0.0,,,-0.599876,0.909749,-2.219181,2.584806,-1.942009,-1.355279,-0.733721,0.038354,0.978652,-0.935048,0.969519,-2.55242,1.939181,-2.282456,-1.761166,-1.142317,-0.262715,0.556859,-1.583914,0.336612,-2.540142,-0.118983,-2.39898,-2.077747,-1.526881,-1.154256,-0.729342,214.987463,2.314762,211.73,217.62,212.426,213.905,215.32,216.175,216.912,0.013514,12
20210314_120000,523,73,13,63,6,10,-0.1041,-0.1057,0.2592,0.0,0.1013,-0.09489,0.5899,0.7478,0.7092,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,13,63,6,9,0.03903,0.03762,-0.1888,0.0,0.1055,-0.1009,0.5705,1.012,0.7478,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,13,63,6,8,-0.1193,-0.1203,0.2594,0.0,0.08529,-0.08477,0.6616,0.5705,0.5899,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,13,63,6,2,-0.1449,-0.1439,0.6534,0.0,-0.02452,0.02479,-0.08477,-0.1009,-0.09489,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,13,63,6,1,0.1505,0.1495,-1.108,0.0,0.03273,-0.02452,0.08529,0.1055,0.1013,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,13,63,6,0,-0.3006,-0.2998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.400828,1.935014,-2.647779,3.666529,-2.212955,-1.289264,-0.560023,0.199705,2.279767,0.059789,0.254482,-1.197558,1.237958,-0.550476,-0.313716,-0.050612,0.393097,0.950072,-0.641722,0.015301,-0.861846,-0.281086,-0.777956,-0.734477,-0.653044,-0.570526,-0.43608,253.121111,7.964129,245.14,260.02,248.045,251.705,252.93,254.865,257.073,0.013514,12
20210314_120000,523,73,15,60,6,10,-0.2458,-0.2429,0.2592,0.0,0.1013,-0.09489,0.5899,0.7478,0.7092,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,15,60,6,9,0.08576,0.08981,-0.1888,0.0,0.1055,-0.1009,0.5705,1.012,0.7478,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,15,60,6,8,-0.298,-0.2956,0.2594,0.0,0.08529,-0.08477,0.6616,0.5705,0.5899,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,15,60,6,2,-0.515,-0.5169,0.6534,0.0,-0.02452,0.02479,-0.08477,-0.1009,-0.09489,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,15,60,6,1,0.5452,0.5474,-1.108,0.0,0.03273,-0.02452,0.08529,0.1055,0.1013,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,15,60,6,0,-0.8503,-0.8521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282427,2.71236,-6.209658,3.497754,-2.798562,-1.08201,-0.116978,0.573683,2.179606,-0.136765,1.131211,-4.414847,1.832118,-1.447562,-0.624521,0.052442,0.472664,1.120436,-1.983151,0.081268,-2.585975,-1.173998,-2.305425,-2.171938,-2.040511,-1.838589,-1.478133,262.307667,8.3701,254.44,271.23,256.933,260.7025,262.22,264.1525,265.821,0.013514,12
20210314_120000,523,73,14,63,6,10,0.1884,0.1863,0.2592,0.0,0.1013,-0.09489,0.5899,0.7478,0.7092,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,14,63,6,9,0.00936,0.007053,-0.1888,0.0,0.1055,-0.1009,0.5705,1.012,0.7478,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,14,63,6,8,0.2018,0.1999,0.2594,0.0,0.08529,-0.08477,0.6616,0.5705,0.5899,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,14,63,6,2,0.3325,0.3354,0.6534,0.0,-0.02452,0.02479,-0.08477,-0.1009,-0.09489,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,14,63,6,1,-0.3838,-0.3871,-1.108,0.0,0.03273,-0.02452,0.08529,0.1055,0.1013,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,14,63,6,0,0.5304,0.5332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198193,2.14988,-3.012482,3.904885,-2.30167,-1.399523,-0.296075,0.52293,2.909461,0.123643,0.507371,-1.650532,1.821094,-0.805534,-0.305693,-0.031827,0.523885,1.491113,1.310446,0.063772,0.772983,1.827501,0.917831,1.125249,1.285219,1.513455,1.622418,260.493968,8.037363,252.41,268.54,255.501,259.01,260.47,262.465,263.838,0.013514,12
20210314_120000,523,73,12,63,6,10,-0.2539,-0.2557,0.2592,0.0,0.1013,-0.09489,0.5899,0.7478,0.7092,-0.748986,1.93374,-3.306587,3.855662,-2.772283,-1.537687,-0.972775,0.080781,1.636703,-0.186433,0.23392,-1.189633,0.873984,-0.961979,-0.513675,-0.213288,0.161343,0.618481,-1.650106,0.106852,-2.285349,-0.8947,-2.04865,-1.911421,-1.624683,-1.418899,-1.139061,245.808254,8.612089,238.68,251.5,240.558,243.825,245.95,247.955,250.16,0.013514,12
