time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,q25_fg_depar,q50_fg_depar,q75_fg_depar,mean_an_depar,var_an_depar,q25_an_depar,q50_an_depar,q75_an_depar,mean_biascorr_fg,var_biascorr_fg,q25_biascorr_fg,q50_biascorr_fg,q75_biascorr_fg,mean_obs,var_obs,q25_obs,q50_obs,q75_obs,q25_anchors,q50_anchors,q75_anchors,normalized_time,cycle
20210322_090000,5,15,4,59,5,9,0.08929,0.09085,1.016,0.0,0.0552,0.1209,0.3708,0.3568,,-0.1357,1.6678,-1.2125,-0.0201,0.6854,-0.0197,1.2386,-0.9219,0.1876,0.6951,-0.8224,0.0005,-0.8348,-0.8219,-0.8028,250.8469,2.7594,249.825,250.89,251.935,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,5,15,4,59,5,10,-0.05455,-0.05311,1.224,0.0,0.05302,0.1158,0.3568,0.3447,,-0.1357,1.6678,-1.2125,-0.0201,0.6854,-0.0197,1.2386,-0.9219,0.1876,0.6951,-0.8224,0.0005,-0.8348,-0.8219,-0.8028,250.8469,2.7594,249.825,250.89,251.935,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,5,15,5,50,5,0,-0.4348,-0.4389,1.0,0.0,0.0,0.0,0.0,0.0,,-0.3453,0.6386,-0.7626,-0.3647,0.1829,-0.1755,0.4249,-0.5228,-0.0831,0.1152,-0.6507,0.0013,-0.6772,-0.6557,-0.621,261.0376,4.4224,259.585,260.43,262.4225,265.92499999999995,270.8625,274.53999999999996,0.259843,9
20210322_090000,5,15,5,50,5,1,0.3057,0.3088,-0.7416,0.0,0.0121,0.01801,0.0552,0.05302,,-0.3453,0.6386,-0.7626,-0.3647,0.1829,-0.1755,0.4249,-0.5228,-0.0831,0.1152,-0.6507,0.0013,-0.6772,-0.6557,-0.621,261.0376,4.4224,259.585,260.43,262.4225,265.92499999999995,270.8625,274.53999999999996,0.259843,9
20210322_090000,5,15,5,50,5,8,-0.00819,-0.01287,1.192,0.0,0.01801,0.03956,0.1209,0.1158,,-0.3453,0.6386,-0.7626,-0.3647,0.1829,-0.1755,0.4249,-0.5228,-0.0831,0.1152,-0.6507,0.0013,-0.6772,-0.6557,-0.621,261.0376,4.4224,259.585,260.43,262.4225,265.92499999999995,270.8625,274.53999999999996,0.259843,9
20210322_090000,5,15,5,50,5,9,0.05222,0.04889,1.016,0.0,0.0552,0.1209,0.3708,0.3568,,-0.3453,0.6386,-0.7626,-0.3647,0.1829,-0.1755,0.4249,-0.5228,-0.0831,0.1152,-0.6507,0.0013,-0.6772,-0.6557,-0.621,261.0376,4.4224,259.585,260.43,262.4225,265.92499999999995,270.8625,274.53999999999996,0.259843,9
20210322_090000,5,15,5,50,5,10,0.02088,0.01676,1.224,0.0,0.05302,0.1158,0.3568,0.3447,,-0.3453,0.6386,-0.7626,-0.3647,0.1829,-0.1755,0.4249,-0.5228,-0.0831,0.1152,-0.6507,0.0013,-0.6772,-0.6557,-0.621,261.0376,4.4224,259.585,260.43,262.4225,265.92499999999995,270.8625,274.53999999999996,0.259843,9
20210322_090000,223,3,6,95,5,0,-0.3249,-0.3225,1.0,0.0,0.0,0.0,0.0,0.0,,0.0499,0.027,-0.0652,0.0516,0.1463,0.0507,0.023,-0.0669,0.0514,0.1208,-0.2326,0.0022,-0.2375,-0.2339,-0.1956,230.452,5.1483,227.9,231.41,232.41,232.59875,238.8875,245.2625,0.259843,9
20210322_090000,223,3,6,95,5,1,0.004006,0.002584,-0.5412,0.0,0.009708,0.05017,-0.03289,0.0309,,0.0499,0.027,-0.0652,0.0516,0.1463,0.0507,0.023,-0.0669,0.0514,0.1208,-0.2326,0.0022,-0.2375,-0.2339,-0.1956,230.452,5.1483,227.9,231.41,232.41,232.59875,238.8875,245.2625,0.259843,9
20210322_090000,223,3,6,95,5,8,-0.02668,-0.02803,-0.318,0.0,0.05017,0.5609,-0.1332,0.3045,,0.0499,0.027,-0.0652,0.0516,0.1463,0.0507,0.023,-0.0669,0.0514,0.1208,-0.2326,0.0022,-0.2375,-0.2339,-0.1956,230.452,5.1483,227.9,231.41,232.41,232.59875,238.8875,245.2625,0.259843,9
20210322_090000,223,3,6,95,5,9,-0.1016,-0.1015,-0.5079,0.0,-0.03289,-0.1332,0.3593,-0.1086,,0.0499,0.027,-0.0652,0.0516,0.1463,0.0507,0.023,-0.0669,0.0514,0.1208,-0.2326,0.0022,-0.2375,-0.2339,-0.1956,230.452,5.1483,227.9,231.41,232.41,232.59875,238.8875,245.2625,0.259843,9
20210322_090000,223,3,6,95,5,10,-0.09543,-0.09734,-0.2969,0.0,0.0309,0.3045,-0.1086,0.2027,,0.0499,0.027,-0.0652,0.0516,0.1463,0.0507,0.023,-0.0669,0.0514,0.1208,-0.2326,0.0022,-0.2375,-0.2339,-0.1956,230.452,5.1483,227.9,231.41,232.41,232.59875,238.8875,245.2625,0.259843,9
20210322_090000,223,3,9,329,5,0,5.542e-05,0.00169,1.0,0.0,0.0,0.0,0.0,0.0,,0.0484,0.04579999999999998,-0.0969,0.04400000000000001,0.19649999999999995,0.017900000000000006,0.03869999999999999,-0.10069999999999998,0.0237,0.14150000000000001,0.0084,0.0181,-0.11279999999999998,0.059699999999999996,0.133,212.80130000000003,0.6324000000000001,212.15999999999994,212.67000000000002,213.36999999999995,210.9900000000001,213.0525,214.61875,0.259843,9
20210322_090000,223,3,9,329,5,1,0.1075,0.1067,-0.5412,0.0,0.009708,0.05017,-0.03289,0.0309,,0.0484,0.04579999999999998,-0.0969,0.04400000000000001,0.19649999999999995,0.017900000000000006,0.03869999999999999,-0.10069999999999998,0.0237,0.14150000000000001,0.0084,0.0181,-0.11279999999999998,0.059699999999999996,0.133,212.80130000000003,0.6324000000000001,212.15999999999994,212.67000000000002,213.36999999999995,210.9900000000001,213.0525,214.61875,0.259843,9
20210322_090000,223,3,9,329,5,8,-0.222,-0.2221,-0.318,0.0,0.05017,0.5609,-0.1332,0.3045,,0.0484,0.04579999999999998,-0.0969,0.04400000000000001,0.19649999999999995,0.017900000000000006,0.03869999999999999,-0.10069999999999998,0.0237,0.14150000000000001,0.0084,0.0181,-0.11279999999999998,0.059699999999999996,0.133,212.80130000000003,0.6324000000000001,212.15999999999994,212.67000000000002,213.36999999999995,210.9900000000001,213.0525,214.61875,0.259843,9
20210322_090000,223,3,9,329,5,9,-0.02561,-0.02609,-0.5079,0.0,-0.03289,-0.1332,0.3593,-0.1086,,0.0484,0.04579999999999998,-0.0969,0.04400000000000001,0.19649999999999995,0.017900000000000006,0.03869999999999999,-0.10069999999999998,0.0237,0.14150000000000001,0.0084,0.0181,-0.11279999999999998,0.059699999999999996,0.133,212.80130000000003,0.6324000000000001,212.15999999999994,212.67000000000002,213.36999999999995,210.9900000000001,213.0525,214.61875,0.259843,9
20210322_090000,223,3,9,329,5,10,0.07527,0.07477,-0.2969,0.0,0.0309,0.3045,-0.1086,0.2027,,0.0484,0.04579999999999998,-0.0969,0.04400000000000001,0.19649999999999995,0.017900000000000006,0.03869999999999999,-0.10069999999999998,0.0237,0.14150000000000001,0.0084,0.0181,-0.11279999999999998,0.059699999999999996,0.133,212.80130000000003,0.6324000000000001,212.15999999999994,212.67000000000002,213.36999999999995,210.9900000000001,213.0525,214.61875,0.259843,9
20210322_090000,223,15,4,328,5,0,0.06885,0.06561,1.0,0.0,0.0,0.0,0.0,0.0,,0.0329,1.5396,-0.736,-0.0928,0.8621,-0.0283,0.9065,-0.6706,-0.0959,0.5739,-0.1188,0.0036,-0.1485,-0.1185,-0.0826,257.9512,30.9798,252.5825,257.79,263.0225,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,223,15,4,328,5,1,0.2711,0.2724,-0.5599,0.0,0.01544,0.06637,-0.05942,0.05354,,0.0329,1.5396,-0.736,-0.0928,0.8621,-0.0283,0.9065,-0.6706,-0.0959,0.5739,-0.1188,0.0036,-0.1485,-0.1185,-0.0826,257.9512,30.9798,252.5825,257.79,263.0225,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,223,15,4,328,5,8,-0.0003452,0.002126,-0.483,0.0,0.06637,0.6949,-0.4117,0.5245,,0.0329,1.5396,-0.736,-0.0928,0.8621,-0.0283,0.9065,-0.6706,-0.0959,0.5739,-0.1188,0.0036,-0.1485,-0.1185,-0.0826,257.9512,30.9798,252.5825,257.79,263.0225,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,223,15,4,328,5,9,0.02101,0.02392,-0.2832,0.0,-0.05942,-0.4117,0.7387,-0.4746,,0.0329,1.5396,-0.736,-0.0928,0.8621,-0.0283,0.9065,-0.6706,-0.0959,0.5739,-0.1188,0.0036,-0.1485,-0.1185,-0.0826,257.9512,30.9798,252.5825,257.79,263.0225,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,223,15,4,328,5,10,0.08237,0.08318,-0.5024,0.0,0.05354,0.5245,-0.4746,0.5126,,0.0329,1.5396,-0.736,-0.0928,0.8621,-0.0283,0.9065,-0.6706,-0.0959,0.5739,-0.1188,0.0036,-0.1485,-0.1185,-0.0826,257.9512,30.9798,252.5825,257.79,263.0225,255.73749999999998,259.73749999999995,262.5675,0.259843,9
20210322_090000,223,15,5,277,5,0,-0.6288,-0.6011,1.0,0.0,0.0,0.0,0.0,0.0,,0.2144,0.6679,-0.3081,0.1811,0.6632,0.203,0.4548,-0.1927,0.1811,0.6538,-0.763,0.0049,-0.8149,-0.7585,-0.7054,266.337,17.3659,262.49,267.6,269.9,265.92499999999995,270.8625,274.54,0.259843,9
20210322_090000,223,15,5,277,5,1,0.1895,0.1761,-0.5599,0.0,0.01544,0.06637,-0.05942,0.05354,,0.2144,0.6679,-0.3081,0.1811,0.6632,0.203,0.4548,-0.1927,0.1811,0.6538,-0.763,0.0049,-0.8149,-0.7585,-0.7054,266.337,17.3659,262.49,267.6,269.9,265.92499999999995,270.8625,274.54,0.259843,9
20210322_090000,223,15,5,277,5,8,0.05321,0.04469,-0.483,0.0,0.06637,0.6949,-0.4117,0.5245,,0.2144,0.6679,-0.3081,0.1811,0.6632,0.203,0.4548,-0.1927,0.1811,0.6538,-0.763,0.0049,-0.8149,-0.7585,-0.7054,266.337,17.3659,262.49,267.6,269.9,265.92499999999995,270.8625,274.54,0.259843,9
20210322_090000,223,15,5,277,5,9,-0.003294,-0.03553,-0.2832,0.0,-0.05942,-0.4117,0.7387,-0.4746,,0.2144,0.6679,-0.3081,0.1811,0.6632,0.203,0.4548,-0.1927,0.1811,0.6538,-0.763,0.0049,-0.8149,-0.7585,-0.7054,266.337,17.3659,262.49,267.6,269.9,265.92499999999995,270.8625,274.54,0.259843,9
20210322_090000,223,15,5,277,5,10,0.02191,0.01639,-0.5024,0.0,0.05354,0.5245,-0.4746,0.5126,,0.2144,0.6679,-0.3081,0.1811,0.6632,0.203,0.4548,-0.1927,0.1811,0.6538,-0.763,0.0049,-0.8149,-0.7585,-0.7054,266.337,17.3659,262.49,267.6,269.9,265.92499999999995,270.8625,274.54,0.259843,9
20210322_120000,3,3,6,42,5,0,0.004004,0.003985,1.0,0.0,0.0,0.0,0.0,0.0,,-0.03,0.0576,-0.236,0.0142,0.1664,0.0047,0.0626,-0.2104,0.063,0.2112,-0.0189,0.0,-0.0226,-0.0195,-0.0172,227.9802,1.4653,226.92,227.835,228.855,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,3,3,6,42,5,1,0.03332,0.03346,-0.4676,0.0,0.003134,0.004551,-0.009719,0.006778,,-0.03,0.0576,-0.236,0.0142,0.1664,0.0047,0.0626,-0.2104,0.063,0.2112,-0.0189,0.0,-0.0226,-0.0195,-0.0172,227.9802,1.4653,226.92,227.835,228.855,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,3,3,6,42,5,8,0.05419,0.05407,-1.205,0.0,0.004551,0.07649,-0.1557,0.1047,,-0.03,0.0576,-0.236,0.0142,0.1664,0.0047,0.0626,-0.2104,0.063,0.2112,-0.0189,0.0,-0.0226,-0.0195,-0.0172,227.9802,1.4653,226.92,227.835,228.855,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,3,3,6,42,5,9,-0.06848,-0.06813,0.07611,0.0,-0.009719,-0.1557,0.3248,-0.2227,,-0.03,0.0576,-0.236,0.0142,0.1664,0.0047,0.0626,-0.2104,0.063,0.2112,-0.0189,0.0,-0.0226,-0.0195,-0.0172,227.9802,1.4653,226.92,227.835,228.855,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,3,3,6,42,5,10,-0.09201,-0.09227,-0.8371,0.0,0.006778,0.1047,-0.2227,0.1549,,-0.03,0.0576,-0.236,0.0142,0.1664,0.0047,0.0626,-0.2104,0.063,0.2112,-0.0189,0.0,-0.0226,-0.0195,-0.0172,227.9802,1.4653,226.92,227.835,228.855,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,3,3,7,42,5,0,-0.5209,-0.5236,1.0,0.0,0.0,0.0,0.0,0.0,,-0.15779999999999997,0.0359,-0.27560000000000034,-0.20129999999999984,-0.042699999999999974,-0.11899999999999983,0.039,-0.2670999999999996,-0.14130000000000004,-0.03230000000000001,-0.44460000000000044,0.00010000000000000006,-0.45230000000000026,-0.44600000000000056,-0.4388000000000003,218.6767,0.8160999999999993,217.9325000000003,218.45499999999996,219.38249999999982,215.4250000000002,217.95500000000024,224.52500000000006,0.26378,12
20210322_120000,3,3,7,42,5,1,-0.03301,-0.03162,-0.4676,0.0,0.003134,0.004551,-0.009719,0.006778,,-0.15779999999999997,0.0359,-0.27560000000000034,-0.20129999999999984,-0.042699999999999974,-0.11899999999999983,0.039,-0.2670999999999996,-0.14130000000000004,-0.03230000000000001,-0.44460000000000044,0.00010000000000000006,-0.45230000000000026,-0.44600000000000056,-0.4388000000000003,218.6767,0.8160999999999993,217.9325000000003,218.45499999999996,219.38249999999982,215.4250000000002,217.95500000000024,224.52500000000006,0.26378,12
20210322_120000,3,3,7,42,5,8,-0.04526,-0.04152,-1.205,0.0,0.004551,0.07649,-0.1557,0.1047,,-0.15779999999999997,0.0359,-0.27560000000000034,-0.20129999999999984,-0.042699999999999974,-0.11899999999999983,0.039,-0.2670999999999996,-0.14130000000000004,-0.03230000000000001,-0.44460000000000044,0.00010000000000000006,-0.45230000000000026,-0.44600000000000056,-0.4388000000000003,218.6767,0.8160999999999993,217.9325000000003,218.45499999999996,219.38249999999982,215.4250000000002,217.95500000000024,224.52500000000006,0.26378,12
20210322_120000,3,3,7,42,5,9,-0.0632,-0.06453,0.07611,0.0,-0.009719,-0.1557,0.3248,-0.2227,,-0.15779999999999997,0.0359,-0.27560000000000034,-0.20129999999999984,-0.042699999999999974,-0.11899999999999983,0.039,-0.2670999999999996,-0.14130000000000004,-0.03230000000000001,-0.44460000000000044,0.00010000000000000006,-0.45230000000000026,-0.44600000000000056,-0.4388000000000003,218.6767,0.8160999999999993,217.9325000000003,218.45499999999996,219.38249999999982,215.4250000000002,217.95500000000024,224.52500000000006,0.26378,12
20210322_120000,3,3,7,42,5,10,-0.02537,-0.02235,-0.8371,0.0,0.006778,0.1047,-0.2227,0.1549,,-0.15779999999999997,0.0359,-0.27560000000000034,-0.20129999999999984,-0.042699999999999974,-0.11899999999999983,0.039,-0.2670999999999996,-0.14130000000000004,-0.03230000000000001,-0.44460000000000044,0.00010000000000000006,-0.45230000000000026,-0.44600000000000056,-0.4388000000000003,218.6767,0.8160999999999993,217.9325000000003,218.45499999999996,219.38249999999982,215.4250000000002,217.95500000000024,224.52500000000006,0.26378,12
20210322_120000,3,3,8,80,5,0,0.1691,0.1706,1.0,0.0,0.0,0.0,0.0,0.0,,0.0474,0.0478,-0.0945,0.0661,0.1979,0.065,0.0469,-0.066,0.0813,0.2027,0.1651,0.0002,0.1546,0.1641,0.1754,214.8915,0.7782,214.2275,214.76,215.545,210.09375,212.135,214.885,0.26378,12
20210322_120000,3,3,8,80,5,1,-0.07925,-0.07998,-0.4676,0.0,0.003134,0.004551,-0.009719,0.006778,,0.0474,0.0478,-0.0945,0.0661,0.1979,0.065,0.0469,-0.066,0.0813,0.2027,0.1651,0.0002,0.1546,0.1641,0.1754,214.8915,0.7782,214.2275,214.76,215.545,210.09375,212.135,214.885,0.26378,12
20210322_120000,3,3,8,80,5,8,0.1058,0.104,-1.205,0.0,0.004551,0.07649,-0.1557,0.1047,,0.0474,0.0478,-0.0945,0.0661,0.1979,0.065,0.0469,-0.066,0.0813,0.2027,0.1651,0.0002,0.1546,0.1641,0.1754,214.8915,0.7782,214.2275,214.76,215.545,210.09375,212.135,214.885,0.26378,12
20210322_120000,3,3,8,80,5,9,-0.01063,-0.0105,0.07611,0.0,-0.009719,-0.1557,0.3248,-0.2227,,0.0474,0.0478,-0.0945,0.0661,0.1979,0.065,0.0469,-0.066,0.0813,0.2027,0.1651,0.0002,0.1546,0.1641,0.1754,214.8915,0.7782,214.2275,214.76,215.545,210.09375,212.135,214.885,0.26378,12
20210322_120000,3,3,8,80,5,10,-0.1023,-0.1035,-0.8371,0.0,0.006778,0.1047,-0.2227,0.1549,,0.0474,0.0478,-0.0945,0.0661,0.1979,0.065,0.0469,-0.066,0.0813,0.2027,0.1651,0.0002,0.1546,0.1641,0.1754,214.8915,0.7782,214.2275,214.76,215.545,210.09375,212.135,214.885,0.26378,12
20210322_120000,3,3,9,80,5,0,-0.02418,-0.023,1.0,0.0,0.0,0.0,0.0,0.0,,0.1298,0.0399,-0.0165,0.1483,0.2826,0.1304,0.0396,-0.0123,0.1507,0.2748,0.0006,0.0008,-0.0263,-0.0024,0.0227,212.4111,0.0953,212.18,212.36,212.7,212.235,213.435,214.66500000000002,0.26378,12
20210322_120000,3,3,9,80,5,1,0.12,0.1195,-0.4676,0.0,0.003134,0.004551,-0.009719,0.006778,,0.1298,0.0399,-0.0165,0.1483,0.2826,0.1304,0.0396,-0.0123,0.1507,0.2748,0.0006,0.0008,-0.0263,-0.0024,0.0227,212.4111,0.0953,212.18,212.36,212.7,212.235,213.435,214.66500000000002,0.26378,12
20210322_120000,3,3,9,80,5,8,0.02716,0.02598,-1.205,0.0,0.004551,0.07649,-0.1557,0.1047,,0.1298,0.0399,-0.0165,0.1483,0.2826,0.1304,0.0396,-0.0123,0.1507,0.2748,0.0006,0.0008,-0.0263,-0.0024,0.0227,212.4111,0.0953,212.18,212.36,212.7,212.235,213.435,214.66500000000002,0.26378,12
20210322_120000,3,3,9,80,5,9,-0.03035,-0.03081,0.07611,0.0,-0.009719,-0.1557,0.3248,-0.2227,,0.1298,0.0399,-0.0165,0.1483,0.2826,0.1304,0.0396,-0.0123,0.1507,0.2748,0.0006,0.0008,-0.0263,-0.0024,0.0227,212.4111,0.0953,212.18,212.36,212.7,212.235,213.435,214.66500000000002,0.26378,12
20210322_120000,3,3,9,80,5,10,-0.1337,-0.1342,-0.8371,0.0,0.006778,0.1047,-0.2227,0.1549,,0.1298,0.0399,-0.0165,0.1483,0.2826,0.1304,0.0396,-0.0123,0.1507,0.2748,0.0006,0.0008,-0.0263,-0.0024,0.0227,212.4111,0.0953,212.18,212.36,212.7,212.235,213.435,214.66500000000002,0.26378,12
20210322_120000,5,3,6,161,5,0,-0.7863,-0.7874,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0086,0.0257,-0.1081,-0.0079,0.0933,-0.0126,0.0193,-0.0952,-0.0154,0.0758,-0.7159,0.0018,-0.7337,-0.7054,-0.6852,230.3152,5.0122,228.68,230.74,232.24,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,5,3,6,161,5,1,0.08654,0.08715,-0.5073,0.0,0.006684,0.02788,-0.01989,0.01617,,-0.0086,0.0257,-0.1081,-0.0079,0.0933,-0.0126,0.0193,-0.0952,-0.0154,0.0758,-0.7159,0.0018,-0.7337,-0.7054,-0.6852,230.3152,5.0122,228.68,230.74,232.24,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,5,3,6,161,5,8,-0.09622,-0.0951,-0.4913,0.0,0.02788,0.4346,-0.2351,0.2267,,-0.0086,0.0257,-0.1081,-0.0079,0.0933,-0.0126,0.0193,-0.0952,-0.0154,0.0758,-0.7159,0.0018,-0.7337,-0.7054,-0.6852,230.3152,5.0122,228.68,230.74,232.24,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,5,3,6,161,5,9,-0.09552,-0.09584,-0.566,0.0,-0.01989,-0.2351,0.3475,-0.1828,,-0.0086,0.0257,-0.1081,-0.0079,0.0933,-0.0126,0.0193,-0.0952,-0.0154,0.0758,-0.7159,0.0018,-0.7337,-0.7054,-0.6852,230.3152,5.0122,228.68,230.74,232.24,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,5,3,6,161,5,10,-0.0242,-0.02343,-0.3862,0.0,0.01617,0.2267,-0.1828,0.1539,,-0.0086,0.0257,-0.1081,-0.0079,0.0933,-0.0126,0.0193,-0.0952,-0.0154,0.0758,-0.7159,0.0018,-0.7337,-0.7054,-0.6852,230.3152,5.0122,228.68,230.74,232.24,231.93,238.1525,244.17000000000002,0.26378,12
20210322_120000,5,3,7,161,5,0,-0.9953,-0.9968,1.0,0.0,0.0,0.0,0.0,0.0,,0.004000000000000003,0.037900000000000024,-0.13220000000000007,-0.009400000000000004,0.14200000000000004,-0.013199999999999993,0.027699999999999975,-0.1212,-0.0065999999999999965,0.11710000000000007,-1.0127999999999993,0.007200000000000003,-1.0951000000000002,-1.0337999999999996,-0.9315,220.46739999999977,1.9774000000000014,219.3900000000001,220.82999999999998,221.70999999999998,215.42499999999995,217.95500000000015,224.52500000000006,0.26378,12
20210322_120000,5,3,7,161,5,1,0.06266,0.06333,-0.5073,0.0,0.006684,0.02788,-0.01989,0.01617,,0.004000000000000003,0.037900000000000024,-0.13220000000000007,-0.009400000000000004,0.14200000000000004,-0.013199999999999993,0.027699999999999975,-0.1212,-0.0065999999999999965,0.11710000000000007,-1.0127999999999993,0.007200000000000003,-1.0951000000000002,-1.0337999999999996,-0.9315,220.46739999999977,1.9774000000000014,219.3900000000001,220.82999999999998,221.70999999999998,215.42499999999995,217.95500000000015,224.52500000000006,0.26378,12
20210322_120000,5,3,7,161,5,8,-0.07968,-0.0788,-0.4913,0.0,0.02788,0.4346,-0.2351,0.2267,,0.004000000000000003,0.037900000000000024,-0.13220000000000007,-0.009400000000000004,0.14200000000000004,-0.013199999999999993,0.027699999999999975,-0.1212,-0.0065999999999999965,0.11710000000000007,-1.0127999999999993,0.007200000000000003,-1.0951000000000002,-1.0337999999999996,-0.9315,220.46739999999977,1.9774000000000014,219.3900000000001,220.82999999999998,221.70999999999998,215.42499999999995,217.95500000000015,224.52500000000006,0.26378,12
20210322_120000,5,3,7,161,5,9,0.06819,0.06838,-0.566,0.0,-0.01989,-0.2351,0.3475,-0.1828,,0.004000000000000003,0.037900000000000024,-0.13220000000000007,-0.009400000000000004,0.14200000000000004,-0.013199999999999993,0.027699999999999975,-0.1212,-0.0065999999999999965,0.11710000000000007,-1.0127999999999993,0.007200000000000003,-1.0951000000000002,-1.0337999999999996,-0.9315,220.46739999999977,1.9774000000000014,219.3900000000001,220.82999999999998,221.70999999999998,215.42499999999995,217.95500000000015,224.52500000000006,0.26378,12
20210322_120000,5,3,7,161,5,10,0.0152,0.01626,-0.3862,0.0,0.01617,0.2267,-0.1828,0.1539,,0.004000000000000003,0.037900000000000024,-0.13220000000000007,-0.009400000000000004,0.14200000000000004,-0.013199999999999993,0.027699999999999975,-0.1212,-0.0065999999999999965,0.11710000000000007,-1.0127999999999993,0.007200000000000003,-1.0951000000000002,-1.0337999999999996,-0.9315,220.46739999999977,1.9774000000000014,219.3900000000001,220.82999999999998,221.70999999999998,215.42499999999995,217.95500000000015,224.52500000000006,0.26378,12
20210322_120000,5,3,8,278,5,0,-0.3074,-0.3071,1.0,0.0,0.0,0.0,0.0,0.0,,0.0375,0.0642,-0.1382,0.0262,0.2291,0.0171,0.054,-0.1408,0.0178,0.1849,-0.2285,0.0101,-0.2968,-0.2633,-0.1666,215.2059,0.3438,214.78,215.19,215.5975,210.09375,212.135,214.885,0.26378,12
20210322_120000,5,3,8,278,5,1,0.009368,0.009216,-0.5073,0.0,0.006684,0.02788,-0.01989,0.01617,,0.0375,0.0642,-0.1382,0.0262,0.2291,0.0171,0.054,-0.1408,0.0178,0.1849,-0.2285,0.0101,-0.2968,-0.2633,-0.1666,215.2059,0.3438,214.78,215.19,215.5975,210.09375,212.135,214.885,0.26378,12
